  6.283185307179586E-004   39797.2599350133     
  1.256637061435917E-003   19899.4789688548     
  1.884955592153876E-003   13267.2625937426     
  2.513274122871834E-003   9951.43730604338     
  3.141592653589793E-003   7962.16838574964     
  3.769911184307752E-003   6636.17757681164     
  4.398229715025711E-003   5689.20275577084     
  5.026548245743669E-003   4979.11284891263     
  5.654866776461627E-003   4426.94613799891     
  6.283185307179587E-003   3985.32558255578     
  6.911503837897544E-003   3624.10214819793     
  7.539822368615503E-003   3323.17647078887     
  8.168140899333463E-003   3068.63359868495     
  8.796459430051421E-003   2850.53427402235     
  9.424777960769379E-003   2661.58970148974     
  1.005309649148734E-002   2496.33327881490     
  1.068141502220530E-002   2350.58465766891     
  1.130973355292325E-002   2221.09245093889     
  1.193805208364121E-002   2105.28976928354     
  1.256637061435917E-002   2001.12309672571     
  1.319468914507713E-002   1906.93005893181     
  1.382300767579509E-002   1821.35052741918     
  1.445132620651305E-002   1743.26091397024     
  1.507964473723101E-002   1671.72489144492     
  1.570796326794897E-002   1605.95594159873     
  1.633628179866693E-002   1545.28854571438     
  1.696460032938488E-002   1489.15577731603     
  1.759291886010284E-002   1437.07169644377     
  1.822123739082080E-002   1388.61738649790     
  1.884955592153876E-002   1343.42978370917     
  1.947787445225672E-002   1301.19266865269     
  2.010619298297468E-002   1261.62934685153     
  2.073451151369263E-002   1224.49666018051     
  2.136283004441060E-002   1189.58005508303     
  2.199114857512855E-002   1156.68949623565     
  2.261946710584651E-002   1125.65606126971     
  2.324778563656447E-002   1096.32908770182     
  2.387610416728243E-002   1068.57377034724     
  2.450442269800038E-002   1042.26912836522     
  2.513274122871835E-002   1017.30627724575     
  2.576105975943630E-002   993.586953677863     
  2.638937829015426E-002   971.022251152973     
  2.701769682087222E-002   949.531531989183     
  2.764601535159018E-002   929.041487727080     
  2.827433388230814E-002   909.485324797110     
  2.890265241302610E-002   890.802056409370     
  2.953097094374406E-002   872.935884838558     
  3.015928947446201E-002   855.835660923913     
  3.078760800517997E-002   839.454409755380     
  3.141592653589793E-002   823.748913272693     
  3.204424506661589E-002   808.679341975753     
  3.267256359733385E-002   794.208929126564     
  3.330088212805181E-002   780.303681836070     
  3.392920065876977E-002   766.932124250631     
  3.455751918948773E-002   754.065068757724     
  3.518583772020568E-002   741.675411700936     
  3.581415625092364E-002   729.737950602459     
  3.644247478164160E-002   718.229220292646     
  3.707079331235956E-002   707.127345702959     
  3.769911184307752E-002   696.411909381053     
  3.832743037379548E-002   686.063832036498     
  3.895574890451343E-002   676.065264647255     
  3.958406743523139E-002   666.399490840314     
  4.021238596594935E-002   657.050838425529     
  4.084070449666731E-002   648.004599095001     
  4.146902302738527E-002   639.246955421239     
  4.209734155810323E-002   630.764914395398     
  4.272566008882119E-002   622.546246826673     
  4.335397861953914E-002   614.579432013128     
  4.398229715025710E-002   606.853607153983     
  4.461061568097507E-002   599.358521039199     
  4.523893421169302E-002   592.084491591421     
  4.586725274241098E-002   585.022366906936     
  4.649557127312894E-002   578.163489448425     
  4.712388980384689E-002   571.499663104328     
  4.775220833456485E-002   565.023122848510     
  4.838052686528282E-002   558.726506764482     
  4.900884539600077E-002   552.602830220377     
  4.963716392671873E-002   546.645462006083     
  5.026548245743669E-002   540.848102258929     
  5.089380098815464E-002   535.204762026331     
  5.152211951887260E-002   529.709744320642     
  5.215043804959057E-002   524.357626545879     
  5.277875658030853E-002   519.143244178872     
  5.340707511102648E-002   514.061675601024     
  5.403539364174444E-002   509.108227989142     
  5.466371217246239E-002   504.278424179663     
  5.529203070318035E-002   499.567990428179     
  5.592034923389832E-002   494.972844991110     
  5.654866776461628E-002   490.489087472348     
  5.717698629533424E-002   486.112988870806     
  5.780530482605219E-002   481.840982276102     
  5.843362335677015E-002   477.669654163248     
  5.906194188748812E-002   473.595736248537     
  5.969026041820607E-002   469.616097849991     
  6.031857894892403E-002   465.727738734383     
  6.094689747964199E-002   461.927782401344     
  6.157521601035994E-002   458.213469779798     
  6.220353454107791E-002   454.582153306288     
  6.283185307179587E-002   451.031291358323     
  6.346017160251383E-002   447.558443018140     
  6.408849013323178E-002   444.161263144580     
  6.471680866394973E-002   440.837497733141     
  6.534512719466770E-002   437.584979537861     
  6.597344572538566E-002   434.401623951992     
  6.660176425610362E-002   431.285425115937     
  6.723008278682158E-002   428.234452242127     
  6.785840131753954E-002   425.246846149395     
  6.848671984825748E-002   422.320815982810     
  6.911503837897545E-002   419.454636114974     
  6.974335690969341E-002   416.646643213300     
  7.037167544041137E-002   413.895233466711     
  7.099999397112933E-002   411.198859954235     
  7.162831250184729E-002   408.556030158746     
  7.225663103256524E-002   405.965303604279     
  7.288494956328320E-002   403.425289620749     
  7.351326809400116E-002   400.934645215853     
  7.414158662471912E-002   398.492073065117     
  7.476990515543708E-002   396.096319593436     
  7.539822368615504E-002   393.746173157797     
  7.602654221687299E-002   391.440462318594     
  7.665486074759095E-002   389.178054196406     
  7.728317927830891E-002   386.957852907831     
  7.791149780902687E-002   384.778798078090     
  7.853981633974483E-002   382.639863423878     
  7.916813487046279E-002   380.540055401249     
  7.979645340118074E-002   378.478411925785     
  8.042477193189870E-002   376.454001141149     
  8.105309046261666E-002   374.465920253397     
  8.168140899333462E-002   372.513294414258     
  8.230972752405258E-002   370.595275659961     
  8.293804605477054E-002   368.711041891048     
  8.356636458548850E-002   366.859795906873     
  8.419468311620645E-002   365.040764476065     
  8.482300164692441E-002   363.253197452156     
  8.545132017764238E-002   361.496366926512     
  8.607963870836033E-002   359.769566419113     
  8.670795723907829E-002   358.072110102492     
  8.733627576979625E-002   356.403332063146     
  8.796459430051420E-002   354.762585589737     
  8.859291283123216E-002   353.149242496015     
  8.922123136195013E-002   351.562692467141     
  8.984954989266808E-002   350.002342437423     
  9.047786842338604E-002   348.467615993576     
  9.110618695410400E-002   346.957952800640     
  9.173450548482195E-002   345.472808054019     
  9.236282401553993E-002   344.011651949175     
  9.299114254625789E-002   342.573969178642     
  9.361946107697583E-002   341.159258445482     
  9.424777960769379E-002   339.767031998460     
  9.487609813841175E-002   338.396815177641     
  9.550441666912970E-002   337.048145998335     
  9.613273519984768E-002   335.720574720187     
  9.676105373056564E-002   334.413663465763     
  9.738937226128358E-002   333.126985826072     
  9.801769079200154E-002   331.860126502023     
  9.864600932271950E-002   330.612680945776     
  9.927432785343747E-002   329.384255024458     
  9.990264638415543E-002   328.174464690439     
  0.100530964914873        326.982935667143     
  0.101159283445591        325.809303145677     
  0.101787601976309        324.653211492791     
  0.102415920507027        323.514313970866     
  0.103044239037745        322.392272463484     
  0.103672557568463        321.286757217863     
  0.104300876099181        320.197446589547     
  0.104929194629899        319.124026803260     
  0.105557513160617        318.066191713915     
  0.106185831691335        317.023642585833     
  0.106814150222053        315.996087870072     
  0.107442468752771        314.983242997925     
  0.108070787283489        313.984830174103     
  0.108699105814207        313.000578184722     
  0.109327424344925        312.030222203377     
  0.109955742875643        311.073503612825     
  0.110584061406361        310.130169823913     
  0.111212379937079        309.199974108902     
  0.111840698467797        308.282675432733     
  0.112469016998515        307.378038297204     
  0.113097335529233        306.485832583249     
  0.113725654059951        305.605833406613     
  0.114353972590668        304.737820966251     
  0.114982291121386        303.881580412815     
  0.115610609652104        303.036901706168     
  0.116238928182822        302.203579494086     
  0.116867246713540        301.381412974431     
  0.117495565244258        300.570205782171     
  0.118123883774976        299.769765867342     
  0.118752202305694        298.979905380117     
  0.119380520836412        298.200440557569     
  0.120008839367130        297.431191622005     
  0.120637157897848        296.671982671097     
  0.121265476428566        295.922641579107     
  0.121893794959284        295.182999896854     
  0.122522113490002        294.452892761502     
  0.123150432020720        293.732158797794     
  0.123778750551438        293.020640040887     
  0.124407069082156        292.318181828778     
  0.125035387612874        291.624632737369     
  0.125663706143592        290.939844495404     
  0.126292024674310        290.263671895425     
  0.126920343205028        289.595972731976     
  0.127548661735746        288.936607714019     
  0.128176980266464        288.285440399146     
  0.128805298797181        287.642337122084     
  0.129433617327899        287.007166929082     
  0.130061935858617        286.379801507213     
  0.130690254389335        285.760115121445     
  0.131318572920053        285.147984556592     
  0.131946891450771        284.543289050458     
  0.132575209981489        283.945910240666     
  0.133203528512207        283.355732099989     
  0.133831847042925        282.772640889574     
  0.134460165573643        282.196525098868     
  0.135088484104361        281.627275394428     
  0.135716802635079        281.064784569395     
  0.136345121165797        280.508947494436     
  0.136973439696515        279.959661067918     
  0.137601758227233        279.416824168222     
  0.138230076757951        278.880337610877     
  0.138858395288669        278.350104102983     
  0.139486713819387        277.826028197231     
  0.140115032350105        277.308016254025     
  0.140743350880823        276.795976398014     
  0.141371669411541        276.289818476628     
  0.141999987942259        275.789454028288     
  0.142628306472977        275.294796231976     
  0.143256625003695        274.805759885542     
  0.143884943534413        274.322261357037     
  0.144513262065130        273.844218557175     
  0.145141580595848        273.371550903510     
  0.145769899126566        272.904179285966     
  0.146398217657284        272.442026036030     
  0.147026536188002        271.985014895095     
  0.147654854718720        271.533070983526     
  0.148283173249438        271.086120769694     
  0.148911491780156        270.644092044061     
  0.149539810310874        270.206913887731     
  0.150168128841592        269.774516646418     
  0.150796447372310        269.346831900152     
  0.151424765903028        268.923792443821     
  0.152053084433746        268.505332256243     
  0.152681402964464        268.091386474524     
  0.153309721495182        267.681891372419     
  0.153938040025900        267.276784338417     
  0.154566358556618        266.876003845365     
  0.155194677087336        266.479489435076     
  0.155822995618054        266.087181693739     
  0.156451314148772        265.699022228661     
  0.157079632679490        265.314953648928     
  0.157707951210208        264.934919544342     
  0.158336269740926        264.558864467100     
  0.158964588271644        264.186733910306     
  0.159592906802361        263.818474289404     
  0.160221225333079        263.454032921201     
  0.160849543863797        263.093358011345     
  0.161477862394515        262.736398632116     
  0.162106180925233        262.383104705391     
  0.162734499455951        262.033426986410     
  0.163362817986669        261.687317049103     
  0.163991136517387        261.344727266186     
  0.164619455048105        261.005610796960     
  0.165247773578823        260.669921567351     
  0.165876092109541        260.337614261438     
  0.166504410640259        260.008644299310     
  0.167132729170977        259.682967829946     
  0.167761047701695        259.360541710998     
  0.168389366232413        259.041323496934     
  0.169017684763131        258.725271430819     
  0.169646003293849        258.412344420697     
  0.170274321824567        258.102502035994     
  0.170902640355285        257.795704491361     
  0.171530958886003        257.491912633186     
  0.172159277416721        257.191087932296     
  0.172787595947439        256.893192463991     
  0.173415914478157        256.598188905826     
  0.174044233008875        256.306040520571     
  0.174672551539592        256.016711145061     
  0.175300870070310        255.730165184194     
  0.175929188601028        255.446367596454     
  0.176557507131746        255.165283883055     
  0.177185825662464        254.886880079126     
  0.177814144193182        254.611122747634     
  0.178442462723900        254.337978960589     
  0.179070781254618        254.067416301516     
  0.179699099785336        253.799402845436     
  0.180327418316054        253.533907156344     
  0.180955736846772        253.270898272464     
  0.181584055377490        253.010345708761     
  0.182212373908208        252.752219433638     
  0.182840692438926        252.496489875672     
  0.183469010969644        252.243127902410     
  0.184097329500362        251.992104817265     
  0.184725648031080        251.743392357773     
  0.185353966561798        251.496962678601     
  0.185982285092516        251.252788348325     
  0.186610603623234        251.010842346071     
  0.187238922153952        250.771098041107     
  0.187867240684670        250.533529207096     
  0.188495559215388        250.298109994951     
  0.189123877746106        250.064814935064     
  0.189752196276823        249.833618933032     
  0.190380514807541        249.604497255630     
  0.191008833338259        249.377425532855     
  0.191637151868977        249.152379745578     
  0.192265470399695        248.929336222439     
  0.192893788930413        248.708271635012     
  0.193522107461131        248.489162982795     
  0.194150425991849        248.271987602660     
  0.194778744522567        248.056723154761     
  0.195407063053285        247.843347612537     
  0.196035381584003        247.631839266917     
  0.196663700114721        247.422176712234     
  0.197292018645439        247.214338850200     
  0.197920337176157        247.008304876134     
  0.198548655706875        246.804054278973     
  0.199176974237593        246.601566837802     
  0.199805292768311        246.400822609398     
  0.200433611299029        246.201801932379     
  0.201061929829747        246.004485416657     
  0.201690248360465        245.808853942002     
  0.202318566891183        245.614888654685     
  0.202946885421901        245.422570956879     
  0.203575203952619        245.231882511059     
  0.204203522483337        245.042805226488     
  0.204831841014054        244.855321264631     
  0.205460159544772        244.669413027886     
  0.206088478075490        244.485063158704     
  0.206716796606208        244.302254536979     
  0.207345115136926        244.120970270946     
  0.207973433667644        243.941193702042     
  0.208601752198362        243.762908389809     
  0.209230070729080        243.586098121334     
  0.209858389259798        243.410746897668     
  0.210486707790516        243.236838931356     
  0.211115026321234        243.064358651667     
  0.211743344851952        242.893290691283     
  0.212371663382670        242.723619886269     
  0.212999981913388        242.555331272914     
  0.213628300444106        242.388410092766     
  0.214256618974824        242.222841769157     
  0.214884937505542        242.058611928024     
  0.215513256036260        241.895706376008     
  0.216141574566978        241.734111107169     
  0.216769893097696        241.573812304815     
  0.217398211628414        241.414796322680     
  0.218026530159132        241.257049696013     
  0.218654848689850        241.100559135611     
  0.219283167220568        240.945311520476     
  0.219911485751285        240.791293900757     
