 -5.0000000000000000E-001 0.0000000000000000E+000
 -5.4000000000000004E-001 0.0000000000000000E+000
 -5.8293212072172851E-001 0.0000000000000000E+000
 -6.2900465955306317E-001 0.0000000000000000E+000
 -6.7843969216372224E-001 0.0000000000000000E+000
 -7.3147382648261905E-001 0.0000000000000000E+000
 -7.8835897279416245E-001 0.0000000000000000E+000
 -8.4936312567629979E-001 0.0000000000000000E+000
 -9.1477115251840591E-001 0.0000000000000000E+000
 -9.8488558223712652E-001 0.0000000000000000E+000
 -1.0600273865420484E+000 0.0000000000000000E+000
 -1.1405367446801349E+000 0.0000000000000000E+000
 -1.2267737809991128E+000 0.0000000000000000E+000
 -1.3191192629079886E+000 0.0000000000000000E+000
 -1.4179752448730283E+000 0.0000000000000000E+000
 -1.5237656419687426E+000 0.0000000000000000E+000
 -1.6369367142095514E+000 0.0000000000000000E+000
 -1.7579574404289953E+000 0.0000000000000000E+000
 -1.8873197578674383E+000 0.0000000000000000E+000
 -2.0255386409039922E+000 0.0000000000000000E+000
 -2.1731519895631015E+000 0.0000000000000000E+000
 -2.3307202955944240E+000 0.0000000000000000E+000
 -2.4988260511357345E+000 0.0000000000000000E+000
 -2.6780728623111085E+000 0.0000000000000000E+000
 -2.8690842276996573E+000 0.0000000000000000E+000
 -3.0725019395659294E+000 0.0000000000000000E+000
 -3.2889840642284440E+000 0.0000000000000000E+000
 -3.5192024571396940E+000 0.0000000000000000E+000
 -3.7638397683665041E+000 0.0000000000000000E+000
 -4.0235858954242980E+000 0.0000000000000000E+000
 -4.2991338430825117E+000 0.0000000000000000E+000
 -4.5911749540850453E+000 0.0000000000000000E+000
 -4.9003934809875407E+000 0.0000000000000000E+000
 -5.2274604777637377E+000 0.0000000000000000E+000
 -5.5730270007141973E+000 0.0000000000000000E+000
 -5.9377166217180761E+000 0.0000000000000000E+000
 -6.3221172731324113E+000 0.0000000000000000E+000
 -6.7267724627019092E+000 0.0000000000000000E+000
 -7.1521719186136545E+000 0.0000000000000000E+000
 -7.5987417490842493E+000 0.0000000000000000E+000
 -8.0668342271927695E+000 0.0000000000000000E+000
 -8.5567173394620486E+000 0.0000000000000000E+000
 -9.0685642651151976E+000 0.0000000000000000E+000
 -9.6024429809428931E+000 0.0000000000000000E+000
 -1.0158306213044897E+001 0.0000000000000000E+000
 -1.0735981979903370E+001 0.0000000000000000E+000
 -1.1335164989717160E+001 0.0000000000000000E+000
 -1.1955409167017754E+001 0.0000000000000000E+000
 -1.2596121587670652E+001 0.0000000000000000E+000
 -1.3256558095953267E+001 0.0000000000000000E+000
 -1.3935820861271178E+001 0.0000000000000000E+000
 -1.4632858104412794E+001 0.0000000000000000E+000
 -1.5346466183755131E+001 0.0000000000000000E+000
 -1.6075294180866603E+001 0.0000000000000000E+000
 -1.6817851063558233E+001 0.0000000000000000E+000
 -1.7572515434401968E+001 0.0000000000000000E+000
 -1.8337547796559534E+001 0.0000000000000000E+000
 -1.9111105189558288E+001 0.0000000000000000E+000
 -1.9891257968982050E+001 0.0000000000000000E+000
 -2.0676008429738520E+001 0.0000000000000000E+000
 -2.1463310906441503E+001 0.0000000000000000E+000
 -2.2251092930063241E+001 0.0000000000000000E+000
 -2.3037276980386860E+001 0.0000000000000000E+000
 -2.3819802351175561E+001 0.0000000000000000E+000
 -2.4596646640676461E+001 0.0000000000000000E+000
 -2.5365846394340572E+001 0.0000000000000000E+000
 -2.6125516458644444E+001 0.0000000000000000E+000
 -2.6873867652806677E+001 0.0000000000000000E+000
 -2.7609222426316183E+001 0.0000000000000000E+000
 -2.8330028241184685E+001 0.0000000000000000E+000
 -2.9034868494973932E+001 0.0000000000000000E+000
 -2.9722470880070450E+001 0.0000000000000000E+000
 -3.0391713152673695E+001 0.0000000000000000E+000
 -3.1041626358179286E+001 0.0000000000000000E+000
 -3.1671395625285790E+001 0.0000000000000000E+000
 -3.2280358697105420E+001 0.0000000000000000E+000
 -3.2868002412426776E+001 0.0000000000000000E+000
 -3.3433957383394883E+001 0.0000000000000000E+000
 -3.3977991137250974E+001 0.0000000000000000E+000
 -3.4500000000000000E+001 0.0000000000000000E+000
 -3.5000000000000000E+001 0.0000000000000000E+000
 -4.9384417029756889E-001 -7.8217232520115434E-002
 -5.3335170392136499E-001 -8.4474611121721666E-002
 -5.7575525899523483E-001 -9.1190674459866505E-002
 -6.2126056842055877E-001 -9.8398007424990899E-002
 -6.7008697374704562E-001 -1.0613135030568528E-001
 -7.2246816986737505E-001 -1.1442771673673323E-001
 -7.7865296563233377E-001 -1.2332651416871432E-001
 -8.3890605616190239E-001 -1.3286966619006338E-001
 -9.0350880165518266E-001 -1.4310173587844480E-001
 -9.7276000639583837E-001 -1.5407004918309319E-001
 -1.0469766903990889E+000 -1.6582481714169078E-001
 -1.1264948447408738E+000 -1.7841925551275403E-001
 -1.2116701600406050E+000 -1.9190970015596753E-001
 -1.3028787158286390E+000 -2.0635571621726406E-001
 -1.4005176166135891E+000 -2.2182019887199098E-001
 -1.5050055583719533E+000 -2.3836946304805182E-001
 -1.6167833069168482E+000 -2.5607331919207116E-001
 -1.7363140671741450E+000 -2.7500513175698915E-001
 -1.8640837198204587E+000 -2.9524185668183539E-001
 -2.0006008990457431E+000 -3.1686405370811588E-001
 -2.1463968824325472E+000 -3.3995586893839952E-001
 -2.3020252611470062E+000 -3.6460498259970353E-001
 -2.4680613558820910E+000 -3.9090251653799085E-001
 -2.6451013413688607E+000 -4.1894289555437636E-001
 -2.8337610398842834E+000 -4.4882365631553661E-001
 -3.0346743421651370E+000 -4.8064519725104304E-001
 -3.2484912126415604E+000 -5.1451046261339439E-001
 -3.4758752351105460E+000 -5.5052455375088560E-001
 -3.7175006550838035E+000 -5.8879426066152984E-001
 -3.9740488762935238E+000 -6.2942750709408579E-001
 -4.2462043714704514E+000 -6.7253270287892963E-001
 -4.5346499717820992E+000 -7.1821799784836338E-001
 -4.8400615054996914E+000 -7.6659043268488103E-001
 -5.1631017648089994E+000 -8.1775498335787744E-001
 -5.5044137904271615E+000 -8.7181349751144266E-001
 -5.8646134770287413E+000 -9.2886352327890587E-001
 -6.2442815185478464E+000 -9.8899703354402080E-001
 -6.6439547312469456E+000 -1.0522990516500743E+000
 -7.0641168139464803E+000 -1.1188461879640308E+000
 -7.5051886287638263E+000 -1.1887051004968010E+000
 -7.9675181117118807E+000 -1.2619308968990597E+000
 -8.4513699499546959E+000 -1.3385654994991438E+000
 -8.9569151905917668E+000 -1.4186359994961768E+000
 -9.4842209735066678E+000 -1.5021530308030435E+000
 -1.0033240606819330E+001 -1.5891091981524499E+000
 -1.0603804226389787E+001 -1.6794775977076553E+000
 -1.1195610299065557E+001 -1.7732104713090666E+000
 -1.1808218241307358E+001 -1.8702380373793976E+000
 -1.2441042428860698E+001 -1.9704675421488596E+000
 -1.3093347867794780E+001 -2.0737825740150830E+000
 -1.3764247781299678E+001 -2.1800426813293323E+000
 -1.4452703339311213E+001 -2.2890833295733044E+000
 -1.5157525719032114E+001 -2.4007162277136036E+000
 -1.5877380634078401E+001 -2.5147300455480730E+000
 -1.6610795409341581E+001 -2.6308915342538732E+000
 -1.7356168609486470E+001 -2.7489470513917293E+000
 -1.8111782153767443E+001 -2.8686244797043070E+000
 -1.8875815771613460E+001 -2.9896355166559760E+000
 -1.9646363575733190E+001 -3.1116782993547756E+000
 -2.0421452456098997E+001 -3.2344403178732817E+000
 -2.1199061932860179E+001 -3.3576015596411550E+000
 -2.1977145052521809E+001 -3.4808378190747264E+000
 -2.2753649872588287E+001 -3.6038241004102574E+000
 -2.3526541057536146E+001 -3.7262380381699893E+000
 -2.4293821104734075E+001 -3.8477632590176150E+000
 -2.5053550733016749E+001 -3.9680926109911314E+000
 -2.5803867998228821E+001 -4.0869311911075785E+000
 -2.6543005747373289E+001 -4.2039991098285592E+000
 -2.7269307083369597E+001 -4.3190339404372944E+000
 -2.7981238582548375E+001 -4.4317928124841286E+000
 -2.8677401083198102E+001 -4.5420541205244636E+000
 -2.9356537941923339E+001 -4.6496188317974205E+000
 -3.0017540731606928E+001 -4.7543113886944131E+000
 -3.0659452427083604E+001 -4.8559802133202554E+000
 -3.1281468189469823E+001 -4.9544978317188368E+000
 -3.1882933915359057E+001 -5.0497606440881899E+000
 -3.2463342761405961E+001 -5.1416883743287345E+000
 -3.3022329887533004E+001 -5.2302232374489899E+000
 -3.3559665683106921E+001 -5.3153288666973122E+000
 -3.4075247750531652E+001 -5.3969890438877721E+000
 -3.4569091920829820E+001 -5.4752062764080822E+000
 -4.7552825814757677E-001 -1.5450849718747367E-001
 -5.1357051879925064E-001 -1.6686917696242926E-001
 -5.5440139196996341E-001 -1.8013593186998170E-001
 -5.9821898024773834E-001 -1.9437312934285494E-001
 -6.4523449014534939E-001 -2.0964939453702200E-001
 -6.9567294917538969E-001 -2.2603784332351870E-001
 -7.4977393825536653E-001 -2.4361632026128452E-001
 -8.0779233537496742E-001 -2.6246764022930558E-001
 -8.6999906552113804E-001 -2.8267983209204167E-001
 -9.3668185079142141E-001 -3.0434638242602641E-001
 -1.0081459534217663E+000 -3.2756647694423535E-001
 -1.0847149031017058E+000 -3.5244523681511408E-001
 -1.1667311984388211E+000 -3.7909394658219825E-001
 -1.2545569707586413E+000 -4.0763026984577466E-001
 -1.3485745965812144E+000 -4.3817844826858426E-001
 -1.4491872431005084E+000 -4.7086947881282226E-001
 -1.5568193288111998E+000 -5.0584126340685431E-001
 -1.6719168790889316E+000 -5.4323872448024668E-001
 -1.7949477540517593E+000 -5.8321387900043764E-001
 -1.9264017234386637E+000 -6.2592586280224027E-001
 -2.0667903605730080E+000 -6.7154089613448309E-001
 -2.2166467247856296E+000 -7.2023218047301651E-001
 -2.3765247990198550E+000 -7.7217971578750333E-001
 -2.5469986468132579E+000 -8.2757002662819068E-001
 -2.7286612505524057E+000 -8.8659578465199351E-001
 -2.9221229909526025E+000 -9.4945531457551524E-001
 -3.1280097262742310E+000 -1.0163519700746042E+000
 -3.3469604290233947E+000 -1.0874933659018438E+000
 -3.5796243379944905E+000 -1.1630904525290935E+000
 -3.8266575847151443E+000 -1.2433564200129967E+000
 -4.0887192558871490E+000 -1.3285054186044929E+000
 -4.3664668575320817E+000 -1.4187510849603837E+000
 -4.6605511525017818E+000 -1.5143048647488067E+000
 -4.9716103510507565E+000 -1.6153741250517912E+000
 -5.3002636445161286E+000 -1.7221600533305046E+000
 -5.6471040849969496E+000 -1.8348553438928210E+000
 -6.0126908293925236E+000 -1.9536416778286081E+000
 -6.3975407842851029E+000 -2.0786870082675537E+000
 -6.8021197088582328E+000 -2.2101426695420923E+000
 -7.2268328561079578E+000 -2.3481403363325950E+000
 -7.6720152576416512E+000 -2.4927888670071581E+000
 -8.1379217837881281E+000 -2.6441710739556004E+000
 -8.6247171377760186E+000 -2.8023404725009358E+000
 -9.1324659693750494E+000 -2.9673180686267080E+000
 -9.6611233184343508E+000 -3.1390892538943511E+000
 -1.0210525620810701E+001 -3.3176008830921346E+000
 -1.0780382526747246E+001 -3.5027586158652606E+000
 -1.1370269793262885E+001 -3.6944246073131821E+000
 -1.1979623515995836E+001 -3.8924156338019658E+000
 -1.2607735960797008E+001 -4.0965017385668698E+000
 -1.3253753240029036E+001 -4.3064054766961535E+000
 -1.3916675052219043E+001 -4.5218018305390952E+000
 -1.4595356666158187E+001 -4.7423188543790635E+000
 -1.5288513282069150E+001 -4.9675390914626814E+000
 -1.5994726844072581E+001 -5.1970017875043961E+000
 -1.6712455311579028E+001 -5.4302059031443042E+000
 -1.7440044324785390E+001 -5.6666139042977184E+000
 -1.8175741124124883E+001 -5.9056562848586260E+000
 -1.8917710508701362E+001 -6.1467367519093310E+000
 -1.9664052548069147E+001 -6.3892379806265636E+000
 -2.0412821698832559E+001 -6.6325278256411817E+000
 -2.1162046925817922E+001 -6.8759658588032986E+000
 -2.1909752389885252E+001 -7.1189100910597363E+000
 -2.2653978242939850E+001 -7.3607237291629160E+000
 -2.3392801066616084E+001 -7.6007818166017396E+000
 -2.4124353504670701E+001 -7.8384776125528850E+000
 -2.4846842669560996E+001 -8.0732285725406054E+000
 -2.5558566949245979E+001 -8.3044818092974371E+000
 -2.6257930898380689E+001 -8.5317189312065373E+000
 -2.6943457965594572E+001 -8.7544601776451003E+000
 -2.7613800881907718E+001 -8.9722677943854556E+000
 -2.8267749610873611E+001 -9.1847486167529464E+000
