 5.0000000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000
 5.3926990799999996E-001 0.0000000000000000E+000 0.0000000000000000E+000
 5.7870297045046970E-001 0.0000000000000000E+000 0.0000000000000000E+000
 6.1846301965868977E-001 0.0000000000000000E+000 0.0000000000000000E+000
 6.5871524646183954E-001 0.0000000000000000E+000 0.0000000000000000E+000
 6.9962688654444349E-001 0.0000000000000000E+000 0.0000000000000000E+000
 7.4136791525134094E-001 0.0000000000000000E+000 0.0000000000000000E+000
 7.8411175378334730E-001 0.0000000000000000E+000 0.0000000000000000E+000
 8.2803598970919634E-001 0.0000000000000000E+000 0.0000000000000000E+000
 8.7332311478758851E-001 0.0000000000000000E+000 0.0000000000000000E+000
 9.2016128316458834E-001 0.0000000000000000E+000 0.0000000000000000E+000
 9.6874509309650381E-001 0.0000000000000000E+000 0.0000000000000000E+000
 1.0192763954461064E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.0719651323112143E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.1270302092698306E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.1847004048658472E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.2452153211139005E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.3088263789723731E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.3757978629205938E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.4464080189799151E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.5209502107408526E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.5997341381989489E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.6830871244635701E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.7713554756851599E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.8649059198514255E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.9641271304297967E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.0694313411868297E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.1812560588933168E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.3000658810309993E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.4263544260530172E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.5606463842174438E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.7034996975147858E+000 0.0000000000000000E+000 0.0000000000000000E+000
 2.8555078777462111E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.0173024723834412E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.1895556884552390E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.3729831853619126E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.5683470482211246E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.7764589540983260E+000 0.0000000000000000E+000 0.0000000000000000E+000
 3.9981835442765759E+000 0.0000000000000000E+000 0.0000000000000000E+000
 4.2344420165765086E+000 0.0000000000000000E+000 0.0000000000000000E+000
 4.4862159526513423E+000 0.0000000000000000E+000 0.0000000000000000E+000
 4.7545513961582717E+000 0.0000000000000000E+000 0.0000000000000000E+000
 5.0405631987497763E+000 0.0000000000000000E+000 0.0000000000000000E+000
 5.3454396519410698E+000 0.0000000000000000E+000 0.0000000000000000E+000
 5.6704474240976523E+000 0.0000000000000000E+000 0.0000000000000000E+000
 6.0169368230548539E+000 0.0000000000000000E+000 0.0000000000000000E+000
 6.3863474062335728E+000 0.0000000000000000E+000 0.0000000000000000E+000
 6.7802139615608645E+000 0.0000000000000000E+000 0.0000000000000000E+000
 7.2001728840441386E+000 0.0000000000000000E+000 0.0000000000000000E+000
 7.6479689744915831E+000 0.0000000000000000E+000 0.0000000000000000E+000
 8.1254626886256620E+000 0.0000000000000000E+000 0.0000000000000000E+000
 8.6346378667072514E+000 0.0000000000000000E+000 0.0000000000000000E+000
 9.1776099757848311E+000 0.0000000000000000E+000 0.0000000000000000E+000
 9.7566348988127647E+000 0.0000000000000000E+000 0.0000000000000000E+000
 1.0374118307154562E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.1032625655411270E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.1734892840100217E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.2483837566467866E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.3282571470662200E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.4134413047628735E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.5042901438441509E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.6011811134351102E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.7045167658640903E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.8147264291444323E+001 0.0000000000000000E+000 0.0000000000000000E+000
 1.9322679907009967E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.0576297997522996E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.1913326962520610E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.3339321748198316E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.4860206926511562E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.6482301309958917E+001 0.0000000000000000E+000 0.0000000000000000E+000
 2.8212344204314682E+001 0.0000000000000000E+000 0.0000000000000000E+000
 3.0057523408381797E+001 0.0000000000000000E+000 0.0000000000000000E+000
 3.2025505077096312E+001 0.0000000000000000E+000 0.0000000000000000E+000
 3.4124465572055257E+001 0.0000000000000000E+000 0.0000000000000000E+000
 3.6363125431796917E+001 0.0000000000000000E+000 0.0000000000000000E+000
 3.8750785602969756E+001 0.0000000000000000E+000 0.0000000000000000E+000
 4.1297366082919645E+001 0.0000000000000000E+000 0.0000000000000000E+000
 4.4013447134243009E+001 0.0000000000000000E+000 0.0000000000000000E+000
 4.6910313242540205E+001 0.0000000000000000E+000 0.0000000000000000E+000
 5.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000
 4.9845946129752972E-001 3.9219452354366142E-002 0.0000000000000000E+000
 5.3760837567129671E-001 4.2299740925898825E-002 0.0000000000000000E+000
 5.7691994180404282E-001 4.5392827153824707E-002 0.0000000000000000E+000
 6.1655748722302817E-001 4.8511561864882792E-002 0.0000000000000000E+000
 6.5668569379967612E-001 5.1668902447409328E-002 0.0000000000000000E+000
 6.9747128195242258E-001 5.4877966685326650E-002 0.0000000000000000E+000
 7.3908370331891227E-001 5.8152087258511440E-002 0.0000000000000000E+000
 7.8169584477581711E-001 6.1504867136008931E-002 0.0000000000000000E+000
 8.2548474673082584E-001 6.4950236092200464E-002 0.0000000000000000E+000
 8.7063233867140422E-001 6.8502508580756918E-002 0.0000000000000000E+000
 9.1732619502612900E-001 7.2176443206811963E-002 0.0000000000000000E+000
 9.6576031447901722E-001 7.5987304044448645E-002 0.0000000000000000E+000
 1.0161359259747080E+000 7.9950924054257244E-002 0.0000000000000000E+000
 1.0686623247631661E+000 8.4083770864442922E-002 0.0000000000000000E+000
 1.1235577419573637E+000 8.8403015188778827E-002 0.0000000000000000E+000
 1.1810502512167913E+000 9.2926602165668726E-002 0.0000000000000000E+000
 1.2413787163237309E+000 9.7673325914706705E-002 0.0000000000000000E+000
 1.3047937835891317E+000 1.0266290762048909E-001 0.0000000000000000E+000
 1.3715589232113841E+000 1.0791607746810597E-001 0.0000000000000000E+000
 1.4419515239143117E+000 1.1345466077071178E-001 0.0000000000000000E+000
 1.5162640454124998E+000 1.1930166864702800E-001 0.0000000000000000E+000
 1.5948052334918321E+000 1.2548139362549332E-001 0.0000000000000000E+000
 1.6779014027538388E+000 1.3201951057229219E-001 0.0000000000000000E+000
 1.7658977923529093E+000 1.3894318336255940E-001 0.0000000000000000E+000
 1.8591600003594315E+000 1.4628117773797666E-001 0.0000000000000000E+000
 1.9580755027077994E+000 1.5406398081961858E-001 0.0000000000000000E+000
 2.0630552630404235E+000 1.6232392777261775E-001 0.0000000000000000E+000
 2.1745354401358710E+000 1.7109533614887776E-001 0.0000000000000000E+000
 2.2929792000150808E+000 1.8041464846599689E-001 0.0000000000000000E+000
 2.4188786402545275E+000 1.9032058361478338E-001 0.0000000000000000E+000
 2.5527568345009888E+000 2.0085429772439192E-001 0.0000000000000000E+000
 2.6951700056825096E+000 2.1205955515344882E-001 0.0000000000000000E+000
 2.8467098369444583E+000 2.2398291031756937E-001 0.0000000000000000E+000
 3.0080059299119095E+000 2.3667390110870701E-001 0.0000000000000000E+000
 3.1797284204917400E+000 2.5018525470993547E-001 0.0000000000000000E+000
 3.3625907630822498E+000 2.6457310666075928E-001 0.0000000000000000E+000
 3.5573526947578644E+000 2.7989723408310285E-001 0.0000000000000000E+000
 3.7648233917441685E+000 2.9622130403695729E-001 0.0000000000000000E+000
 3.9858648312974996E+000 3.1361313803753177E-001 0.0000000000000000E+000
 4.2213953729567049E+000 3.3214499383289686E-001 0.0000000000000000E+000
 4.4723935740459444E+000 3.5189386561281322E-001 0.0000000000000000E+000
 4.7399022552809420E+000 3.7294180389602860E-001 0.0000000000000000E+000
 5.0250328333699343E+000 3.9537625642507640E-001 0.0000000000000000E+000
 5.3289699386100020E+000 4.1929043148488460E-001 0.0000000000000000E+000
 5.6529763366633619E+000 4.4478368515467209E-001 0.0000000000000000E+000
 5.9983981749623858E+000 4.7196193410206194E-001 0.0000000000000000E+000
 6.3666705755401267E+000 5.0093809563441472E-001 0.0000000000000000E+000
 6.7593235975232391E+000 5.3183255683568875E-001 0.0000000000000000E+000
 7.1779885940594452E+000 5.6477367473793616E-001 0.0000000000000000E+000
 7.6244049900905910E+000 5.9989830960548607E-001 0.0000000000000000E+000
 8.1004275091310536E+000 6.3735239354746775E-001 0.0000000000000000E+000
 8.6080338790762969E+000 6.7729153682106136E-001 0.0000000000000000E+000
 9.1493330490570859E+000 7.1988167434449701E-001 0.0000000000000000E+000
 9.7265739514777803E+000 7.6529975510586612E-001 0.0000000000000000E+000
 1.0342154845642209E+001 8.1373447733201165E-001 0.0000000000000000E+000
 1.0998633281787216E+001 8.6538707247191948E-001 0.0000000000000000E+000
 1.1698736726921188E+001 9.2047214125180554E-001 0.0000000000000000E+000
 1.2445373896614875E+001 9.7921854527546504E-001 0.0000000000000000E+000
 1.3241646839824439E+001 1.0418703578741981E+000 0.0000000000000000E+000
 1.4090863826955591E+001 1.1086878781568126E+000 0.0000000000000000E+000
 1.4996553094714784E+001 1.1799487124727650E+000 0.0000000000000000E+000
 1.5962477504852881E+001 1.2559489277815843E+000 0.0000000000000000E+000
 1.6992650177704451E+001 1.3370042817204988E+000 0.0000000000000000E+000
 1.8091351165474467E+001 1.4234515344807810E+000 0.0000000000000000E+000
 1.9263145234545579E+001 1.5156498479432905E+000 0.0000000000000000E+000
 2.0512900830685513E+001 1.6139822778861848E+000 0.0000000000000000E+000
 2.1845810305949311E+001 1.7188573654644477E+000 0.0000000000000000E+000
 2.3267411491313304E+001 1.8307108345733700E+000 0.0000000000000000E+000
 2.4783610704668146E+001 1.9500074021480065E+000 0.0000000000000000E+000
 2.6400707289761986E+001 2.0772427089198033E+000 0.0000000000000000E+000
 2.8125419788046361E+001 2.2129453786521949E+000 0.0000000000000000E+000
 2.9964913852159768E+001 2.3576792144105490E+000 0.0000000000000000E+000
 3.1926832017021461E+001 2.5120455409913789E+000 0.0000000000000000E+000
 3.4019325452225537E+001 2.6766857032428573E+000 0.0000000000000000E+000
 3.6251087827655994E+001 2.8522837306563971E+000 0.0000000000000000E+000
 3.8631391433024760E+001 3.0395691792998587E+000 0.0000000000000000E+000
 4.1170125701398014E+001 3.2393201628997659E+000 0.0000000000000000E+000
 4.3877838296764153E+001 3.4523665856657124E+000 0.0000000000000000E+000
 4.6765778936349946E+001 3.6795935902883925E+000 0.0000000000000000E+000
 4.9845946129752981E+001 3.9219452354366133E+000 0.0000000000000000E+000
 4.9384524368075250E-001 7.8210455144425872E-002 0.0000000000000000E+000
 5.3263175825191389E-001 8.4353089900745318E-002 0.0000000000000000E+000
 5.7157941892177522E-001 9.0521245424724950E-002 0.0000000000000000E+000
 6.1085004130175946E-001 9.6740548515004257E-002 0.0000000000000000E+000
 6.5060678281034812E-001 1.0303683847270627E-001 0.0000000000000000E+000
 6.9101482054229380E-001 1.0943627445583706E-001 0.0000000000000000E+000
 7.3224203752877981E-001 1.1596544416256305E-001 0.0000000000000000E+000
 7.7445972024015863E-001 1.2265147429497919E-001 0.0000000000000000E+000
 8.1784327022874226E-001 1.2952214326224276E-001 0.0000000000000000E+000
 8.6257293286862080E-001 1.3660599659136996E-001 0.0000000000000000E+000
 9.0883454622002013E-001 1.4393246552516276E-001 0.0000000000000000E+000
 9.5682031312955229E-001 1.5153198930001355E-001 0.0000000000000000E+000
 1.0067295997742429E+000 1.5943614161161956E-001 0.0000000000000000E+000
 1.0587697639670035E+000 1.6767776179402955E-001 0.0000000000000000E+000
 1.1131570166648579E+000 1.7629109125702197E-001 0.0000000000000000E+000
 1.1701173202593209E+000 1.8531191574868702E-001 0.0000000000000000E+000
 1.2298873273810016E+000 1.9477771403426114E-001 0.0000000000000000E+000
 1.2927153641188172E+000 2.0472781360892026E-001 0.0000000000000000E+000
 1.3588624617389584E+000 2.1520355409149616E-001 0.0000000000000000E+000
 1.4286034411898616E+000 2.2624845897793308E-001 0.0000000000000000E+000
 1.5022280548992171E+000 2.3790841646810504E-001 0.0000000000000000E+000
 1.5800421906065574E+000 2.5023187011723136E-001 0.0000000000000000E+000
 1.6623691422332978E+000 2.6327002010403755E-001 0.0000000000000000E+000
 1.7495509530699462E+000 2.7707703595181471E-001 0.0000000000000000E+000
 1.8419498368614104E+000 2.9171028158622836E-001 0.0000000000000000E+000
 1.9399496826941605E+000 3.0723055366485902E-001 0.0000000000000000E+000
 2.0439576499379926E+000 3.2370233416872324E-001 0.0000000000000000E+000
 2.1544058598685756E+000 3.4119405830516580E-001 0.0000000000000000E+000
 2.2717531909990774E+000 3.5977839883519869E-001 0.0000000000000000E+000
 2.3964871855800496E+000 3.7953256800659735E-001 0.0000000000000000E+000
 2.5291260751882030E+000 4.0053863834714931E-001 0.0000000000000000E+000
 2.6702209338200600E+000 4.2288388365089813E-001 0.0000000000000000E+000
 2.8203579674357728E+000 4.4666114157404946E-001 0.0000000000000000E+000
 2.9801609494654744E+000 4.7196919934702081E-001 0.0000000000000000E+000
 3.1502938123970159E+000 4.9891320420515373E-001 0.0000000000000000E+000
 3.3314634062122694E+000 5.2760510024330110E-001 0.0000000000000000E+000
 3.5244224351325100E+000 5.5816409350928542E-001 0.0000000000000000E+000
 3.7299725848740950E+000 5.9071714726854507E-001 0.0000000000000000E+000
 3.9489678534072796E+000 6.2539950949764955E-001 0.0000000000000000E+000
 4.1823180990564861E+000 6.6235527479825851E-001 0.0000000000000000E+000
 4.4309928206831630E+000 7.0173798306609114E-001 0.0000000000000000E+000
 4.6960251856568895E+000 7.4371125740220778E-001 0.0000000000000000E+000
 4.9785163223496340E+000 7.8844948391692626E-001 0.0000000000000000E+000
 5.2796398949871923E+000 8.3613853625074497E-001 0.0000000000000000E+000
 5.6006469798648011E+000 8.8697654782242930E-001 0.0000000000000000E+000
 5.9428712631864347E+000 9.4117473501275195E-001 0.0000000000000000E+000
 6.3077345821227224E+000 9.9895827470390264E-001 0.0000000000000000E+000
 6.6967528321093308E+000 1.0605672398205321E+000 0.0000000000000000E+000
 7.1115422649286488E+000 1.1262575967592912E+000 0.0000000000000000E+000
 7.5538262037412629E+000 1.1963022688508693E+000 0.0000000000000000E+000
 8.0254422029664045E+000 1.2709922702729268E+000 0.0000000000000000E+000
 8.5283496827581899E+000 1.3506379151249370E+000 0.0000000000000000E+000
 9.0646380697967341E+000 1.4355701066883098E+000 0.0000000000000000E+000
 9.6365354782166524E+000 1.5261417122282717E+000 0.0000000000000000E+000
 1.0246417966739401E+001 1.6227290290493581E+000 0.0000000000000000E+000
 1.0896819410470197E+001 1.7257333478955703E+000 0.0000000000000000E+000
 1.1590442028373621E+001 1.8355826201906049E+000 0.0000000000000000E+000
 1.2330167610166512E+001 1.9527332360450673E+000 0.0000000000000000E+000
 1.3119069489272372E+001 2.0776719204177136E+000 0.0000000000000000E+000
 1.3960425311581240E+001 2.2109177553087100E+000 0.0000000000000000E+000
 1.4857730653065381E+001 2.3530243363864982E+000 0.0000000000000000E+000
 1.5814713542827615E+001 2.5045820730083710E+000 0.0000000000000000E+000
 1.6835349951921611E+001 2.6662206411907059E+000 0.0000000000000000E+000
 1.7923880312294681E+001 2.8386115997200951E+000 0.0000000000000000E+000
 1.9084827134485035E+001 3.0224711802746040E+000 0.0000000000000000E+000
 2.0323013797269045E+001 3.2185632631472241E+000 0.0000000000000000E+000
 2.1643584587323989E+001 3.4277025509347125E+000 0.0000000000000000E+000
 2.3052026072164971E+001 3.6507579533775747E+000 0.0000000000000000E+000
 2.4554189895154064E+001 3.8886561974141558E+000 0.0000000000000000E+000
 2.6156317087287544E+001 4.1423856774474253E+000 0.0000000000000000E+000
 2.7865063996770093E+001 4.4130005618213133E+000 0.0000000000000000E+000
 2.9687529944104469E+001 4.7016251725675495E+000 0.0000000000000000E+000
 3.1631286717595614E+001 5.0094586566196480E+000 0.0000000000000000E+000
 3.3704410031814156E+001 5.3377799679014659E+000 0.0000000000000000E+000
 3.5915513079719048E+001 5.6879531809893686E+000 0.0000000000000000E+000
 3.8273782317838396E+001 6.0614331584246601E+000 0.0000000000000000E+000
 4.0789015633185393E+001 6.4597715952222421E+000 0.0000000000000000E+000
 4.3471663050480323E+001 6.8846234656885432E+000 0.0000000000000000E+000
 4.6332870148805398E+001 7.3377538993333147E+000 0.0000000000000000E+000
 4.9384524368075255E+001 7.8210455144425870E+000 0.0000000000000000E+000
 4.8618556721566453E-001 1.1672015349194249E-001 0.0000000000000000E+000
 5.2437049220663845E-001 1.2588733287069140E-001 0.0000000000000000E+000
 5.6271406387570300E-001 1.3509259907444374E-001 0.0000000000000000E+000
 6.0137558802934543E-001 1.4437419716730501E-001 0.0000000000000000E+000
 6.4051569146931153E-001 1.5377068934901722E-001 0.0000000000000000E+000
 6.8029698934787941E-001 1.6332111516911452E-001 0.0000000000000000E+000
 7.2088476078393582E-001 1.7306515372427578E-001 0.0000000000000000E+000
 7.6244763554725270E-001 1.8304328851285695E-001 0.0000000000000000E+000
 8.0515829466349975E-001 1.9329697563141973E-001 0.0000000000000000E+000
 8.4919418785110923E-001 2.0386881601213719E-001 0.0000000000000000E+000
 8.9473827077053825E-001 2.1480273241662690E-001 0.0000000000000000E+000
 9.4197976514903070E-001 2.2614415192157994E-001 0.0000000000000000E+000
 9.9111494493900643E-001 2.3794019465436667E-001 0.0000000000000000E+000
 1.0423479517762855E+000 2.5023986956275057E-001 0.0000000000000000E+000
 1.0958916431260832E+000 2.6309427803206120E-001 0.0000000000000000E+000
 1.1519684766406584E+000 2.7655682619581601E-001 0.0000000000000000E+000
 1.2108114344027954E+000 2.9068344682186564E-001 0.0000000000000000E+000
 1.2726649908950149E+000 3.0553283169591716E-001 0.0000000000000000E+000
 1.3377861287162953E+000 3.2116667546795608E-001 0.0000000000000000E+000
 1.4064454062660714E+000 3.3764993197462401E-001 0.0000000000000000E+000
 1.4789280818316521E+000 3.5505108410254888E-001 0.0000000000000000E+000
 1.5555352987490365E+000 3.7344242831376301E-001 0.0000000000000000E+000
 1.6365853365614051E+000 3.9290037501539965E-001 0.0000000000000000E+000
 1.7224149333731256E+000 4.1350576602152900E-001 0.0000000000000000E+000
 1.8133806848936316E+000 4.3534421042618077E-001 0.0000000000000000E+000
 1.9098605259833725E+000 4.5850644028290843E-001 0.0000000000000000E+000
 2.0122553008575839E+000 4.8308868756872592E-001 0.0000000000000000E+000
 2.1209904284713041E+000 5.0919308399851448E-001 0.0000000000000000E+000
 2.2365176700049076E+000 5.3692808535103576E-001 0.0000000000000000E+000
 2.3593170057936486E+000 5.6640892206952376E-001 0.0000000000000000E+000
 2.4898986294989980E+000 5.9775807800889458E-001 0.0000000000000000E+000
 2.6288050678072068E+000 6.3110579931869115E-001 0.0000000000000000E+000
 2.7766134344616802E+000 6.6659063557597675E-001 0.0000000000000000E+000
 2.9339378279939408E+000 7.0436001541642490E-001 0.0000000000000000E+000
 3.1014318831151195E+000 7.4457085905518683E-001 0.0000000000000000E+000
 3.2797914863681612E+000 7.8739023024236621E-001 0.0000000000000000E+000
 3.4697576673234596E+000 8.3299603036177827E-001 0.0000000000000000E+000
 3.6721196773299400E+000 8.8157773755675339E-001 0.0000000000000000E+000
 3.8877182686128862E+000 9.3333719395384007E-001 0.0000000000000000E+000
 4.1174491873421850E+000 9.8848944425508012E-001 0.0000000000000000E+000
